Event,Time,Cell,Notes
Duplicate,8.092125485540508,d3ef7b2c-f9b0-11ed-0c0f-75c97d4d341e,"Base.UUID[UUID(""d3e6722a-f9b0-11ed-30b6-dd0b5b4e3b3c"")]"
Duplicate,8.092125485540508,d3ef7b72-f9b0-11ed-3c7b-11e538a36352,"Base.UUID[UUID(""d3e6722a-f9b0-11ed-30b6-dd0b5b4e3b3c"")]"
Duplicate,8.772803346210578,d3f000ec-f9b0-11ed-0f39-875d45e90207,"Base.UUID[UUID(""d3ef7b2c-f9b0-11ed-0c0f-75c97d4d341e"")]"
Duplicate,8.772803346210578,d3f0011e-f9b0-11ed-3aaa-e36831c25c08,"Base.UUID[UUID(""d3ef7b2c-f9b0-11ed-0c0f-75c97d4d341e"")]"
Duplicate,9.06805084898893,d3f01052-f9b0-11ed-0d77-19f1bff29635,"Base.UUID[UUID(""d3ef7b72-f9b0-11ed-3c7b-11e538a36352"")]"
Duplicate,9.06805084898893,d3f01052-f9b0-11ed-2c4c-eb53485d10fa,"Base.UUID[UUID(""d3ef7b72-f9b0-11ed-3c7b-11e538a36352"")]"
Death,12.383324780769328,d3f000ec-f9b0-11ed-0f39-875d45e90207,UndefInitializer()
Duplicate,13.603694457545874,d3f0c07c-f9b0-11ed-2f84-c156cc6eb3f3,"Base.UUID[UUID(""d3f0011e-f9b0-11ed-3aaa-e36831c25c08"")]"
Duplicate,13.603694457545874,d3f0c0b8-f9b0-11ed-027f-1dff3f4e269a,"Base.UUID[UUID(""d3f0011e-f9b0-11ed-3aaa-e36831c25c08"")]"
Duplicate,16.253889187721217,d3f112d2-f9b0-11ed-2000-a32640bcf141,"Base.UUID[UUID(""d3f0c0b8-f9b0-11ed-027f-1dff3f4e269a"")]"
Duplicate,16.253889187721217,d3f112de-f9b0-11ed-068b-21b59d25aff3,"Base.UUID[UUID(""d3f0c0b8-f9b0-11ed-027f-1dff3f4e269a"")]"
Duplicate,18.066504070724683,d3f130fa-f9b0-11ed-2ff1-c3c3d1cebf39,"Base.UUID[UUID(""d3f112de-f9b0-11ed-068b-21b59d25aff3"")]"
Duplicate,18.066504070724683,d3f130fa-f9b0-11ed-1851-53be2e3ccb5c,"Base.UUID[UUID(""d3f112de-f9b0-11ed-068b-21b59d25aff3"")]"
Duplicate,18.528152802024252,d3f137c8-f9b0-11ed-3b3d-678549237dee,"Base.UUID[UUID(""d3f112d2-f9b0-11ed-2000-a32640bcf141"")]"
Duplicate,18.528152802024252,d3f137c8-f9b0-11ed-0379-5b012ddd8810,"Base.UUID[UUID(""d3f112d2-f9b0-11ed-2000-a32640bcf141"")]"
Duplicate,18.78170649136535,d3f13e74-f9b0-11ed-2549-2989b73b4e07,"Base.UUID[UUID(""d3f137c8-f9b0-11ed-0379-5b012ddd8810"")]"
Duplicate,18.78170649136535,d3f13e94-f9b0-11ed-0f8f-711ab0a7a6e5,"Base.UUID[UUID(""d3f137c8-f9b0-11ed-0379-5b012ddd8810"")]"
Duplicate,19.932475919369928,d3f1440c-f9b0-11ed-3b63-e3821341ece5,"Base.UUID[UUID(""d3f13e94-f9b0-11ed-0f8f-711ab0a7a6e5"")]"
Duplicate,19.932475919369928,d3f1440c-f9b0-11ed-346f-d3c975f573e0,"Base.UUID[UUID(""d3f13e94-f9b0-11ed-0f8f-711ab0a7a6e5"")]"
